run_id,timestamp_utc,task,model_family,seed,code_commit,config_ref,config_hash,search_space_hash,split_hash,feature_version,label_version,model_artifact_ref,model_sha256,metrics_ref,status,parent_run_id,notes,candidate_id,search_version,candidate_list_hash,attempt_number,retry_of_run_id,attempt_status_detail,validation_objective,run_type,finalized,metrics_sha256,preprocessor_ref,preprocessor_sha256,event_dict_version,parent_feature_version,derived_feature_hash,environment_ref,environment_sha256,dirty_worktree,dataset_version,mimic_code_commit,extraction_ref,extraction_sha256,cohort_version,feature_dictionary_ref,feature_dictionary_sha256,label_spec_ref,split_ref
final-v2-gru-recovery-015-attempt-1,2026-09-21T20:49:06.139467Z,recovery,gru,1300042565,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-015/attempt-1/candidate_config.json,7d2c0c723a528cd74b2e84118bd48c689ea21481cfa85a25c129e15973bcb6ce,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-015/attempt-1/model.pt,f237c39c9d324f6b4ab0f2727ac37509c0402507de75724352747517aba248a6,artifacts/search/gru/final_v2/recovery/gru-recovery-015/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":6,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-015,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,61da5de21202708da0ed70d87397c6e960e72e4ada753a32da6b675c6c195670,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-016-attempt-1,2026-09-21T20:49:10.134391Z,recovery,gru,1912783406,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-016/attempt-1/candidate_config.json,0c2183bb66e3c6a37ffe547320f58fb36a02330865772a08d852bca6f8d63d14,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-016/attempt-1/model.pt,7b96702172bfbe57e226cd08c7301a3bd4bf11b6a2d1b07d0d1dfb27b969f54d,artifacts/search/gru/final_v2/recovery/gru-recovery-016/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":5,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-016,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,b70c6b7eec633f10fbde7d013952adfbe380baf2e1e8d041453494808d564052,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-017-attempt-1,2026-09-21T20:49:12.556820Z,recovery,gru,3445802941,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-017/attempt-1/candidate_config.json,b5c3081aaa64d0d82546ac2d97cf9a29b96a9844cba58f4a87b76179536c5575,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-017/attempt-1/model.pt,7c73d7a14d3aa14b3385d4476eeba2ee3a5386f617c15ca18a28dfeaa518fe22,artifacts/search/gru/final_v2/recovery/gru-recovery-017/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":1,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-017,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,a080f7015f5e09fb282ce9d2dafcc762dcdc2c9e9c6d8d186ffca9e133c24713,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-018-attempt-1,2026-09-21T20:49:17.365719Z,recovery,gru,1701306219,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-018/attempt-1/candidate_config.json,9cf7c7437d363f9074a1b8e481b55283029e6495a1840b393e5866917e7ace7e,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-018/attempt-1/model.pt,ac3e58ae637d9f8ab4e42afa5a58db69f1c93956beec5fd848226f079d8f2971,artifacts/search/gru/final_v2/recovery/gru-recovery-018/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":5,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-018,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,347d499688d0644608234651bdf6fe96370abed7a4b07256a0613e6c9aeb5123,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-019-attempt-1,2026-09-21T20:49:22.173057Z,recovery,gru,2967363334,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-019/attempt-1/candidate_config.json,d5cbe376f04ba93fd5fd8b2b13bbc246fe9326f531019afc1566f0c7d2f0026d,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-019/attempt-1/model.pt,6f3283a3a0feb135c21c9048c17dda2ea982728b019df90e334303291b5d1ca1,artifacts/search/gru/final_v2/recovery/gru-recovery-019/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":5,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-019,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,334aef73e1bdf5aec2eb348e837206fdd06d2c3abbbe808dd1e32e35e216368c,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-020-attempt-1,2026-09-21T20:49:26.698623Z,recovery,gru,939758627,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-020/attempt-1/candidate_config.json,8a740f2b4aa55bec77dc19928b18146e14dabd35adf42fce2a30a0a5a0336c25,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-020/attempt-1/model.pt,de93408505ef276bb8cf9de0021292a94320d9adc67eafce6bcfccf7e9489854,artifacts/search/gru/final_v2/recovery/gru-recovery-020/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":4,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-020,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,160c30c558bee1f0ac58d997af0f4fb43bc9ec8ddb6acbfdf85bc907d306d3d3,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-021-attempt-1,2026-09-21T20:49:35.616731Z,recovery,gru,2624692519,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-021/attempt-1/candidate_config.json,e10d8ccb1e43e1828ec52723f3defa905856aa89a1a965f9ad6c7e51fcfbab17,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-021/attempt-1/model.pt,ad357be384e92ccecfe1913f6a4bfcb50b9fa60c315ff6d7925c439cb7198919,artifacts/search/gru/final_v2/recovery/gru-recovery-021/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":9,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-021,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,54f6921069a33a05d901615e30f59cfb52d35bc23a223420a704192947855181,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-022-attempt-1,2026-09-21T20:49:39.237503Z,recovery,gru,2023032278,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-022/attempt-1/candidate_config.json,8a8a7800d291826a968f6e5aa44261fc2f7ff5cbac6af9d0ca440e96ba6560c6,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-022/attempt-1/model.pt,cd7a50511b97331cdcc286a88199264878d48a870d32eb1926cd01c273c0b175,artifacts/search/gru/final_v2/recovery/gru-recovery-022/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":4,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-022,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,8f870dea4b6171052c73b01da0989deb33c8abdac45cb106fb6050b97ab3c24f,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-023-attempt-1,2026-09-21T20:49:45.806517Z,recovery,gru,2043862230,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-023/attempt-1/candidate_config.json,7a9816165e20093610b898a8ccccbde818555086531cbeee31b30a12163abf09,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-023/attempt-1/model.pt,bc10c3bbaacad396f3e38c904ca605f6099e9d0ab197d53e9c5122444f3a0f18,artifacts/search/gru/final_v2/recovery/gru-recovery-023/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":12,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-023,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,cbed482c0c9f05a9a67cc777c9488611279dff43a296f184fc624911a6346bfd,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-024-attempt-1,2026-09-21T20:49:51.009583Z,recovery,gru,1816479807,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-024/attempt-1/candidate_config.json,83789c572176ac190c52e00877a1cc95688498bc8a923b470204ee6b94ca57ec,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-024/attempt-1/model.pt,d36541342fb22cf2b69472ad2f7a0cc7092db6a4b322beaa85da68ea1dea9c0e,artifacts/search/gru/final_v2/recovery/gru-recovery-024/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":10,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-024,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,2f82dd3f160c0460ce0bd32f97f541ae2218c424e429139a0bc1dcf01916c531,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-025-attempt-1,2026-09-21T20:49:55.305813Z,recovery,gru,763445389,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-025/attempt-1/candidate_config.json,d0698a1bb2b4bacd257b7917d138b7d931d783ed5ea8c720d08e94b26e1b265e,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-025/attempt-1/model.pt,97a2cc34ca9fbe15517f9421fb91e92277d9c2054c6b7dbcee1a3b2709300304,artifacts/search/gru/final_v2/recovery/gru-recovery-025/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":1,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-025,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,5c9bb22cf865d8c800d92a8e660d285ec51ec83b68f8ffafa438ebaff9b7d8de,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-026-attempt-1,2026-09-21T20:50:00.535669Z,recovery,gru,3124718136,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-026/attempt-1/candidate_config.json,137c4a10aef565785ceaa8232a0dd2e7378785229c9fbbfa5dede92d7ed7a908,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-026/attempt-1/model.pt,84f5417d6489a4d1cc3ec6aea42dfb90421d1174b4e0882eb4e2b124ae09699b,artifacts/search/gru/final_v2/recovery/gru-recovery-026/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":7,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-026,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,6919987a85c183269e48d322f8b024478f02e41242a832adebfe7ed2fab2dcaa,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-027-attempt-1,2026-09-21T20:50:04.182645Z,recovery,gru,261080171,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-027/attempt-1/candidate_config.json,52d66cd9a7d8054a20c67b23b1aeb399422337937be63dc3643f7105454d220b,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-027/attempt-1/model.pt,1fc6b3a9de594037805df2f6ca4d00f7c5f3ae9a8c39a15a5ea5c2f30ac2712f,artifacts/search/gru/final_v2/recovery/gru-recovery-027/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":3,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-027,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,6623697962d6c22defe40310b0e931fd90a30517b91048a6b2d76b1b31b21723,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
final-v2-gru-recovery-028-attempt-1,2026-09-21T20:50:09.046951Z,recovery,gru,176731812,6ee72f8bee55baed82ab8705fbd4f939f86a0182,artifacts/search/gru/final_v2/recovery/gru-recovery-028/attempt-1/candidate_config.json,2fd04a249b7a3b5c5fcc83a01ff57ab26bf6e7589203fb74b971366f4dfe9364,db96262afc7873b3ebdddbddd5fe1967049b416f663c8ea75b51c3ee7aaae0c8,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_phase9_final_target_contract_v1,artifacts/search/gru/final_v2/recovery/gru-recovery-028/attempt-1/model.pt,22679bedbf981d04dd285c13b1a2071183c7bcbf64eb161d59d999bdea5a005a,artifacts/search/gru/final_v2/recovery/gru-recovery-028/attempt-1/validation_metrics.json,completed,,"{""best_epoch"":2,""g1_sha256"":""1fbcc1b0859c0052eb867aec15e89bd3f7df503ac318b30f92dd98ff9eeccf90"",""phase14_handoff_sha256"":""3c4fa9a9efd25145ab1daa23c03632aa0cfd0b04d3ee0b4254c1cb180fff63d4"",""search_role"":""GRU_WITHIN_FAMILY_VALIDATION_CANDIDATE"",""test_accessed"":false}",gru-recovery-028,vedant_final_gru_validation_search_v2,0fc234474733868519c1d8ea096db905bddcb1e5c578e2ddccaf8f5cf52cdfe0,1,,COMPLETE,MIN_STAY_BALANCED_MAE24_ORIGINAL_DELTA_SOFA_UNITS,scientific,true,95932b8b09616f5d8c61532ad9e88ebf9d274f826cdc89be68c40af3c7aeef03,artifacts/preprocessors/synthetic_feature_preprocessor_v1.json,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,,,f5de442cf4d0bf96356ef4ce4a15156541ee17a075b487cbe0c72926cee7e156,artifacts/search/gru/final_v2/environment_v1.json,89c8d8f9698b58c50c687364fee75d40050c8a31dc3a6f7bdbb873f76ccbce42,false,,,,,,,,,
